id,title,manufacturer,price
2161,instant landscape design 3.0,nan,17.9
2162,symantec norton internet security 3.0 software for macintosh apple & mac software,nan,89.95
2163,acid music studio 6,sony-pictures-digital-entertainment,59.95
2164,autodesk combustion 4.0 compositing software win compositing software,nan,889.0
2165,microsoft microsoft office pro 2004 software suite mac apple & mac software,nan,498.95
2166,the sims expansion collection vol 1,nan,8.72
2167,cakewalk sonar 6 studio edition software music production software,nan,279.95
2168,cisco 837 router ios ip/fw/plus 3des cisco systems s837chpk9-12410 =,nan,64.16
2169,sibelius compass music composition teaching software music production software,sibelius-software-ltd .,119.95
2170,the city of prague philharmonic peter deneff yamaha 504168 the godfather trilogy smart pianosoft,nan,18.5
2171,apple shake 4.1 digital compositing software for mac os x effects software,nan,498.95
2172,power production storyboard quick 5 software for mac and windows animation software,nan,299.0
2173,corel ulead dvd moviefactory 6 software for windows authoring software,nan,49.95
2174,resco explorer 2007 for pocketpc windows mobile software for pocket pc,nan,29.95
2175,bias deck 3.5 le digital audio recording software music production software,nan,69.95
2176,apple iwork '06 family pack software apple & mac software,nan,99.0
2177,adobe after effects professional 7.0 software effects software,nan,998.95
2178,panda software gatdef performa web flt mod 2001-3k 3yr a3pgdpbwfh-gov,nan,15.0
2179,corel ulead dvd moviefactory plus 6 software for windows authoring software,nan,79.95
2180,microsoft u02-00024 open sa biztalk hipaa accltr nt 1p,nan,2335.47
2181,corel ulead videostudio 11 video editing and dvd authoring software for windows authoring software,nan,89.95
2182,steinberg sequel music software music production software,nan,99.99
2183,make printmusic 2006 software music production software,nan,75.95
2184,symantec media 11105095,symantec media,19.2
2185,sibelius auralia 2 software music production software,nan,113.5
2186,apple xsan san data storage consolidation and file sharing software apple & mac software,nan,999.0
2187,iparrot portuguese/english phrase translator software for ipod ipod software,nan,16.95
2188,intuit quicken mac 2007 software finance software,nan,69.95
2189,apple remote desktop 3 desktop management software 10-client edition apple & mac software,nan,279.95
2190,pinnacle studio ultimate v11 video editing software for windows consumer video editing software,nan,129.95
2191,emc securid appl mnt ent / ext 22mo per u 3505-5k app0005000ee22,nan,24.0
2192,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95
2193,adobe production studio premium software suite video software bundles,nan,1698.95
2194,roxio popcorn 2 software for mac av production software,nan,49.95
2195,microsoft microsoft office 2004 software suite mac apple & mac software,nan,399.95
2196,crystal-graphics crystal 3d impact ! pro animation software,nan,99.95
2197,cakewalk sonar 6 producers edition software music production software,nan,459.95
2198,steinberg wavelab studio 6 audio editing software music production software,steinberg-media-technologies,299.95
2199,adobe premiere pro 2.0 software professional editing software,nan,848.95
2200,apple iwork '06 software apple & mac software,nan,79.0
2201,adobe captivate 2 software for windows presentation software,nan,598.95
2202,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,nan,848.0
2203,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software,nan,73.95
2204,isi researchsoft 5229 endnote 9 academic ( schools faculty & non-academics ),isi researchsoft,98.99
2205,cakewalk sonar 5 producer edition music production software,nan,379.95
2206,microsoft office 2004 software suite oem mac apple & mac software,nan,239.95
2207,ableton live 6 software music production software,nan,499.0
2208,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping,nan,2453.97
2209,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),nan,85.97
2210,me too software 800001 i copy dvds 2 ( win 98 me 2000 xp ),me-too-software,43.97
2211,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp,nan,27.97
2212,cakewalk sonar 5 producer edition competative upgrade music production software,nan,299.0
2213,black magic woman and other songs recorded by santana,nan,34.95
2214,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),nan,41.97
2215,nova development rgw-n10 winway resume deluxe 11.0,nova development,349.99
2216,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk,nan,30.24
2217,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na,global-software-publ-na,7.93
2218,panda software filesecure2006 26-50 1yr b1fs6sb-gov,nan,22.0
2219,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,nan,44.97
2220,symantec media n18648h,symantec media,37.37
2221,rosetta stone indonesian level 1 homeschool edition cd-rom,nan,179.99
2222,apple/emagic logic express 7.2 software music production software,nan,299.0
2223,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec,nan,311.83
2224,now software nuw45e1k now up-to-date & contact for windows,power-on-software,114.99
2225,symantec n190198 storage exec 5.5 for windows documentation kit,nan,34.97
2226,monarch std ( v9 .0 ) network starter 4-user rtl box datawatch fpm32c090-a04n,nan,1157.21
2227,topics entertainment 80542 instant immersion french 2.0 781735805428,nan,18.2
2228,laplink software pafgpcmv01000p0rtpen laplink pcmover complete product desktop management 2 computer ( s ) complete product standard english pc,nan,39.97
2229,1yr 24x7 gold support 1000u sup sw ud adv hw rep,nan,10589.99
2230,freeverse software 4001 northland,freeverse software,19.99
2231,sunburst technology t03660 sunburst learn about life science : plants lab pack complete product educational 10 user complete product standard pc mac,nan,114.97
2232,individual software prm-xw3 professor teaches excel & word,individual software,24.99
2233,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac,enfocus,471.99
2234,serious magic visual communicator 2 web presentation software ( windows ) presentation software,nan,189.95
2235,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video,nan,448.95
2236,apple ilife '06 family pack software av production software,nan,99.0
2237,smart-sound sonicfire pro 4 corporate edition mac os x audio software for video,nan,448.95
2238,steinberg cubase studio 4 software competitive crossgrade music production software,nan,199.99
2239,eovia carrara 4 pro software mac/win animation software,nan,569.0
2240,sybex book : raw 101 : better images with photoshop and photoshop elements photoshop software,nan,24.95
2241,smart-sound sonicfire pro 4 mega bundle mac os x audio software for video,nan,798.95
2242,mediapilot kit,nan,29.99
2243,power production power production storyboard artist software animation software,nan,498.95
2244,smart-sound sonicfire pro 4 mac os x audio software for video,nan,198.95
2245,autodesk 52711-051462-h326 ais 11 comm cg from a-cad m 2005 dvd,nan,1614.24
2246,serious magic ultra master sets library 1 effects software,nan,339.95
2247,final-draft final draft 7 screen writing software mac/win screen writing software,nan,249.95
2248,datapilot universal pro kit ( win 2000 xp vista/mac 10.3.8 or later ),nan,79.95
2249,apple ilife '06 software av production software,nan,79.0
2250,steinberg cubase studio 4 software educational discount music production software,nan,179.95
2251,cakewalk sonar 5 studio edition music production software,nan,229.95
2252,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,nan,531.25
2253,apple remote desktop 3 unlimited client edition mac apple & mac software,nan,498.95
2254,avocent dsv3-sw dsview3 portfilio b 1 hub 1 spoke 5 usr software dsview v. 3 license 5 users 1 hub 1 spoke win 0636430024974,nan,3969.58
2255,apple mac os x server tiger unlimited apple & mac software,nan,998.95
2256,panda software truprevent corporate 2006 5-25 1yr b1prse6a,nan,25.0
2257,microsoft excel 2004 spreadsheet software mac apple & mac software,nan,228.95
2258,laplink software pafglle104000p0rtpen laplink everywhere v. 4.0 retail edition remote management complete product remote management complete product pc,nan,39.97
2259,native instruments traktor dj studio 3 dj rig update from traktor dj studio 1 and 2 music production software,nan,99.0
2260,omniform ( v5 .0 ) premium with 20 filler lic nuance 8609x-w00-5 .0,nan,384.97
2261,webroot software inc 28310 child safe 3-pc win 2000 xp vista,nan,16.97
2262,emc securid appl mnt entupg / ext 10mo per u 40005-50 app0050000ue10,nan,13.0
2263,webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,nan,41.97
2264,webroot software inc 31250 spy sweeper spanish win 2000 xp,nan,25.97
2265,webroot software inc 50410 spy sweeper w/antivirus family edition ( small box ) win 2000 xp,nan,41.97
2266,individual software prm-xw3 professor teaches excel & word,individual software,24.99
2267,freeverse software 006 active lancer,freeverse software,18.99
2268,interscan viruswall 25 user trend micro vwscwwe6xybupn-25,nan,599.25
2269,now software nuw45e1k now up-to-date & contact for windows,now software,114.99
2270,individual software jce-wn5 professor teaches windows j/c,individual software,9.99
2271,individual software prm-wn5 professor teaches windows xp,individual software,24.99
2272,emc cz24h6175 emc retrospect 7.5 client 5pk windows emc insignia retrospect clients v. 7.5 upgrade package 5 clients cd win 0093156011419,nan,47.26
2273,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
2274,bias peak pro 5 software music production software,nan,499.0
2275,adobe 22101251dg glp acrobat capture v3 win cd set,nan,20.13
2276,encore software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,nan,25.97
2277,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus software,28.99
2278,encore software 12391 encore math advantage 2008 educational pc,nan,33.97
2279,emc securid appl mnt base / ext 14mo per u 505-750 app0000750be14,nan,23.0
2280,encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc,nan,25.97
2281,encore software 12021 encore cool tools for xp utility pc,nan,17.97
2282,encore software 10610 encore creating keepsakes scrapbook designer platinum complete product creativity application 1 user complete product standard pc,nan,33.97
2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,nan,41.97
2284,guild 2 : pirates of the seas,nan,23.99
2285,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln,nan,83.97
2286,encore software 11181 encore monopoly here & now board game pc,nan,17.97
2287,upg crystal reports 11 pro french,nan,264.99
2288,apple/emagic logic pro 7.2 software upgrade music production software,nan,259.95
2289,webroot software 65210 spy sweeper 3 pc,webroot software,31.99
2290,encore software 12361 encore elementary advantage 2008 training/wbt pc,nan,33.97
2291,apple/emagic logic pro 7.2 software music production software,nan,999.0
2292,adobe audition 2.0 audio production software educational discount audio software for video,adobe-education-box,148.95
2293,panda software ae gatedef 8050 antispm mod 5001-7500 3yr b3pgdaasj-edu,nan,14.0
2294,native instruments traktor dj studio 3 software based dj rig music production software,nan,199.0
2295,expression blend cd/dvd edu-english microsoft phj-00040,nan,40.42
2296,make finale 2007 software educational discount music production software,nan,289.95
2297,panda software ae clientshield truprev 2001-3ku 3yr b3csprh-edu,nan,24.0
2298,nikon image authentication software other software,nan,499.95
2299,ventura 10 dvd,nan,662.5
2300,emc securid appl mnt base / std 6mo per u 1505-2k app0002000bs6,nan,14.0
2301,intuit quickbooks simple start edition 2007 software for windows tax & finance software,nan,83.95
2302,intuit quickbooks pro 2007 software for windows tax & finance software,nan,179.95
2303,mp3 maker 12 deluxe : windows,nan,29.99
2304,emc auth mgr mnt base 24x7 10m per/u 7505-10000u aut0010000be10,nan,15.0
2305,ik multimedia groovemaker 2.5 live-remixing liveremixing software music production software,nan,59.95
2306,checkpoint zonelabs cpzl-media1-zap-wf,checkpoint zonelabs,26.13
2307,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,nan,129.95
2308,adobe premiere pro cs3 video editing software for mac av production software,nan,798.95
2309,bling software limited 05013 123 movies 2 ipod w / av cables umd size,nan,26.14
2310,corel intervideo windvd 8 gold software for windows authoring software,nan,49.95
2311,symantec 11105054 sym web sec win 3.0 media cd en,nan,17.49
2312,avid xpress pro hd video editing software academic win and mac professional editing software,nan,295.0
2313,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),nan,129.99
2314,pinnacle mobile media organizer software for windows ipod software,nan,39.95
2315,adobe acrobat ( v8 .0 ) pro win up from std adobe 22020452,nan,151.27
2316,microsoft powerpoint 2004 software mac apple & mac software,nan,228.95
2317,autodesk maya 8.5 complete 3d animation software slm animation software,nan,1989.95
2318,h & r block taxcut premium federal and state software for windows usb tax & finance software,nan,29.95
2319,the sage group plc act ! prem f/web 2005 upg assr 2pts lvl b 25-149pts actua70wb6qb,nan,114.0
2320,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,nan,199.95
2321,digidesign pro tools hd 7.3 software upgrade music production software,nan,199.0
